,title,link,content
1215,"현대차, 21년형 엑시언트 수소전기트럭 출시",http://www.megaeconomy.co.kr/news/newsview.php?ncode=1065574012653504,"엑시언트 수소전기트럭(XCIENT Fuel Cell)은 현대차가 세계 최초로 양산한 대형 수소전기트럭으로, 지난해... 장재훈 현대차 사장은 “엑시언트 수소전기트럭은 현대차가 20년이상 수소연료전지 분야에서 쌓아온 기술..."
1216,"현대차 스타리아 LPG모델, 정부 지원금 혜택으로 인기",http://www.fnnews.com/news/202105310947273457,"LPG 어린이 통학차 전용 모델은 현대차 스타리아가 유일하다. 스타렉스의 후속 모델로 약 14년 만에 풀체인지(완전변경)로 출시되었고, LPG 모델의 경우 엔진 배기량과 차체가 커지면서 성능과 편의성이 동시에..."
1217,車반도체 품귀…현대차·기아 일부공장 오늘부터 이틀간 가동중단,http://www.newsis.com/view/?id=NISX20210517_0001443209&cID=13001&pID=13000,17일 업계에 따르면 현대차는 에어백 관련 반도체 공급 불안정으로 오는 17~18일 투싼과 넥쏘를 생산하는... 현대차는 지난 6~7일에도 계기판 관련 반도체 부족으로 울산4공장 포터 생산라인을 멈춰세웠다. 지난달에는...
1218,"현대차 아산공장, 3번째 중단…24∼26일 휴업",http://www.wowtv.co.kr/NewsCenter/News/Read?articleId=A202105210339&t=NN,"현대차가 차량용 반도체 수급 차질로 아산공장 생산라인 가동을 중단한다. 현대차는 오는 24∼26일 사흘간 아산공장을 휴업한다고 21일 밝혔다. 쏘나타와 그랜저 생산라인만 휴업하며, 자동차 엔진 생산라인은 정상..."
1219,‘xEV 트랜트 코리아 2021’ 현대차 전기차 공개 등 다양한 볼거리 예고,http://www.electimes.com/article.php?aid=1622678773218234094,"[전기신문 오철 기자] 대한민국 대표 전기자동차 전시회, 전기차 엑스포 xEV TREND KOREA 2021’은 다음주 9일 개막을 약 1주일 앞두고 대표 참가 기업과 주요 행사 프로그램을 공개한다. 올해로 4회차를 맞은 xEV 트렌드..."
1220,"현대차·기아, 올해 영업익 12조 전망...잇단 악재로 곤혹",http://www.youthdaily.co.kr/news/article.html?no=72371,"잇따른 품질이슈, 리콜 ‘부담’  현대차그룹과 기아가 전기차 시장 확대와 SUV등 고수익 차종 중심의... ◆ 현대차·기아, 연간 영업익 12조 달할 전망 연합인포맥스는 현대차와 기아의 연간 합산 영업이익이..."
1221,"""고용안정·국내투자 먼저""…전운 감도는 현대차 임단협",http://news.mt.co.kr/mtview.php?no=2021052417100375127,노사간 갈등이 심화될 경우 올해부터 본격화할 현대차의 미래 모빌리티 전환에도 중대 고비가 될 수 있다는 전망도 나온다. 25일 관련업계에 따르면 현대차 노사는 오는 26일 상견례를 열고 올해 임단협 교섭을 시작할...
1222,"친환경 어린이 통학차, 현대차 스타리아 LPG모델 판매 인기",http://news.mk.co.kr/newsRead.php?no=521819&year=2021,LPG 어린이 통학차 전용 모델은 현대차 스타리아가 유일하다. 스타렉스의 후속 모델로 약 14년 만에 풀체인지(완전변경)로 출시됐다. LPG 모델의 경우 엔진 배기량과 차체가 커지면서 성능과 편의성이 동시에 개선됐다는...
1223,"현대차, 사옥·연구소 7곳에 400여석 규모 거점오피스 연다",http://mbnmoney.mbn.co.kr/news/view?news_no=MM1004348468,집 주변에서 근무할 수 있는 '거점 오피스'를 운영합니다. 서울 종로구 계동사옥 등 모두 7곳에 약 400여석 규모입니다. 실시간 온라인 예약 시스템으로 좌석을 자유롭게 선택할 수 있다고 현대차 관계자는 설명했습니다. [ / ]
1224,차업계 반도체대란 최대 위기…현대차·기아 공장 셧다운,https://view.asiae.co.kr/article/2021051711312388890,현대차·기아는 협력사와 함께 반도체 물량 확보에 집중하고 있지만 세계적인 수급난이 녹록지 않은 상황이라 반도체 부족 사태는 하반기까지 이어질 가능성이 높다. 17일 자동차업계에 따르면 현대차와 기아는...
1225,"현대차·기아, 지난해 '3100여건' 특허 출원···R&D지적자원 확대",http://www.mediapen.com/news/view/630435,현대차·기아는 이달 20일 경기도 화성시 남양연구소에서 R&D 인재들의 창의적인 연구개발 활동을 장려하고... 현대차·기아는 연구개발 부문의 신기술 및 양산 차량 개발 과정에서 도출된 혁신적인 아이디어를 선별해...
1226,"현대차, ‘2021년 2학기 미래 자동차 학교’ 모집",http://www.nspna.com/news/?mode=view&newsid=503410,"강은태 기자, 현대차가 5월 24일부터 6월 18일까지 중학교 자유학기제 특화 진로교육 및 초등학교 창의적 체험활동 프로그램 ‘현대차와 함께 꿈을 키우는 미래 자동차 학교(이하 ‘미래 자동차 학교’)’ 2021년 2학기..."
1227,"현대차 공장 잇단 휴업…아산시, 자동차부품기업 100억 규모 특례보증",http://www.sisanews24.co.kr/6073,"아산시는 오는 7월 현대차 장기 휴업 이전에 대출이 실행돼 기업에 실질적인 도움이 될 수 있도록... 한편, 현대차 아산공장에 납품하고 있는 자동차부품 제조 기업은 약 400여 개로, 지역경제에 상당한 비중을 차지하고..."
1228,"현대차, 올해 4분기에 유럽서 수소전기트럭 출시",http://www.newsworks.co.kr/news/articleView.html?idxno=550183,25일 로이터 통신에 따르면 현대차는 오는 4분기에 수소전기트럭을 유럽에서 출시한다. 마크 프레이뮬러 HHM 최고경영자(CEO)는 24일(현지시간) 로이터통신과의 인터뷰에서 이같이 밝혔다. HHM은 현대차그룹이...
1229,"현대차·기아, '반도체 보릿고개'에도 5월 판매 '껑충'",http://www.iusm.co.kr/news/articleView.html?idxno=912385,"현대차는 지난 5월 국내 6만2,056대, 해외 26만1,073대 등 총 32만3,129대를 판매했다고 1일 밝혔다. 이는 작년... 현대차는 이달 들어 그랜저와 쏘나타를 생산하는 아산공장을 사흘간 휴업한 것을 비롯해 울산 3공장과..."
1230,"이재명 경기도지사, 현대차·기아기술연구소 방문…""공정 경쟁 조성""",http://www.obsnews.co.kr/news/articleView.html?idxno=1311277,이재명 경기도지사가 화성 현대차·기아 기술연구소를 찾아 미래차 분야 기술개발 현황을 확인하고 정책 방향 모색에 나섰습니다. 정의선 현대차 그룹 회장 등이 참석한 현장 방문에서 이 지사는 수소차 공기정화와 전기차...
1231,"현대차 노사 2021년 임단협, '국내 공장 투자 확약'이 쟁점",http://www.laborplus.co.kr/news/articleView.html?idxno=27195,사진은 지난해 8월 13일 현대차 울산공장 본관에서 열린 2020년 임금협상 상견례 ⓒ 현대자동차 한국 노사관계를 대표하는 현대차 노사의 2021년 교섭이 26일 상견례를 기점으로 시작된다. 본격적인 교섭에 들어가기 앞서...
1232,"[31일(월) 마감시황] 3주만에 3200선 회복.. 삼성바이오로직스,현대차,하이닉스 1~2% 상승 마감..",http://www.idsn.co.kr/news/articleView.html?idxno=47550,"SK하이닉스(1.60%), 네이버(1.26%), 삼성바이오로직스(2.18%), 카카오(0.82%), 현대차(1.29%), 셀트리온(0.37%) 등이 강세로 마감했다. 지난주에 LG화학이 크레디트스위스(CS)의 목표가 반토막 리포트로 고전한데..."
1233,"현대차·기아, '2021 발명의 날' 행사 진행…""미래 경쟁력 제고""",http://www.ftoday.co.kr/news/articleView.html?idxno=215882,현대차·기아는 지난 20일 남양연구소(경기도 화성시 소재)에서 R&D 인재들의 창의적인 연구개발 활동을... 현대차·기아는 연구개발 부문의 신기술 및 양산 차량 개발 과정에서 도출된 혁신적인 아이디어를 선별해 특허...
1234,"현대차, ‘탐라는 전기차’ 제주 전용 사이트 개설",http://www.megaeconomy.co.kr/news/newsview.php?ncode=1065593246063442,"현대차는 전기차와 관련해 산재돼 있는 각종 정보를 한곳으로 모으고, 대다수의 고객들이 렌터카를 통해... ▲ 현대차가 제주도에 전용 전기차 웹사이트를 오픈했다. [사진=현대자동차 제공] 탐라는 전기차는 ▲전기차..."
1235,현대차 임단협 올해도 무분규 타결될까...노사 첫대면서 기싸움,http://www.4th.kr/news/articleView.html?idxno=2000063,현대차 노사 관계자들이 26일 울산공장 본관 2개 거점에서 2021년 임금단체협상 상견례를 겸한 1차 교섭을... 직전 2년 연속 임단협을 무분규 타결했던 현대차 노사가 올해도 원만하게 협상을 마무리할 수 있을 지...
1236,"현대차·기아, 이동 약자 위해 ‘자율주행 휠체어’ 만든다",https://www.ekn.kr/web/view.php?key=20210527010005310,"현대차·기아는 서울시립미술관, 분당서울대학교병원과 27일 현대차그룹의 창의인재 플랫폼 ‘제로원’에서 업무협약(MOU)을 체결하고 ‘자율주행 휠체어’ 개발 및 실증을 위해 협력하기로 했다고 밝혔다. 날 MOU..."
1237,반도체 부족에 현대차 아반떼·베뉴 생산라인 18일과 20일 휴업,http://yna.kr/AKR20210517115100057?did=1195m,현대차는 에어백 컨트롤 관련 반도체 재고 부족으로 울산 3공장이 이같이 생산을 중단한다고 17일 밝혔다.... 현대차는 이에 앞서 6∼7일 포터 생산라인이 휴업했다. 지난달에도 아이오닉 5와 코나 생산라인이 구동...
1238,"현대차, 21년형 엑시언트 수소전기트럭 출시 …""탄소 배출 없어 스위스서 585t 절감""",http://www.nextdaily.co.kr/news/article.html?id=20210525800003,"현대차가 세계 최초로 양산한 대형 수소전기트럭 '엑시언트 수소전기트럭(이하 엑시언트)'은 지난해 7월... 장재훈 현대차 사장은 ""엑시언트 수소전기트럭은 현대차가 20년이상 수소연료전지 분야에서 쌓아온 기술..."
1239,"현대차·기아, 이동약자 위한 자율주행 휠체어 실증 업무협약",https://www.news1.kr/photos/view/?4790879,"현대차·기아는 이번 협업을 통해 자율주행 휠체어의 효용성과 기술 적정성, 보완점을 종합 검토하고 향후 제로원의 기술 개발 과정에 개선점이 반영될 수 있도록 지원할 예정이다. (현대차 제공) 2021.5.27/뉴스1"
1240,"현대차·기아, 이동약자 위한 자율주행 휠체어 실증 업무협약",https://www.news1.kr/photos/view/?4790879,"현대차·기아는 이번 협업을 통해 자율주행 휠체어의 효용성과 기술 적정성, 보완점을 종합 검토하고 향후 제로원의 기술 개발 과정에 개선점이 반영될 수 있도록 지원할 예정이다. (현대차 제공) 2021.5.27/뉴스1"
1241,"현대차 스타리아 LPG 통학차, 최대 1300만원 정부 지원 받는다",https://www.news1.kr/articles/?4319549,"LPG 어린이 통학차 전용모델로는 현대차 스타리아가 유일한데, 스타렉스의 후속모델로 약 14년 만에 풀체인지(완전변경)로 출시됐다. LPG 모델의 경우, 스마트스트림 3.5 엔진을 적용해 최고출력 240PS(마력)으로 크게..."
1242,"현대차·기아, 자율주행 휠체어 실증 나선다",http://www.segyebiz.com/newsView/20210527513409?OutUrl=naver,"사진=현대차·기아 현대자동차와 기아가 서울시립미술관, 분당서울대학교병원과 이동약자의 이동 편의성 증진을 위해 협력한다. 현대차·기아와 서울시립미술관, 분당서울대학교병원은 27일 현대차그룹의 창의인재..."
1243,"현대차 스타리아, 문 닫을 때 창문 깨져…""조치 방안 검토중""",http://www.digitaltoday.co.kr/news/articleView.html?idxno=403650,"현대차, '스타리아' [사진: 현대차] 현대자동차가 지난달 출시한 다목적차량(MPV) 스타리아에서 문을 닫을 때 충격으로 창문이 깨지는 문제가 발생해 조치 방안을 검토하고 있다. 27일 현대차에 따르면 스타리아 투어러..."
1244,"현대차, 임단협·공매도·반도체 부족 '삼중고'…위기가 기회?",https://daily.hankooki.com/lpage/finance/202105/dh20210527142756148350.htm?s_ref=nv,"1월 이후 주가 침체…전문가 ""내년부터 美서 유의미한 점유율 확보"" 현대차가 안팎의 위기에 직면했다.... 27일 현대차에 따르면 현대차 노사는 지난 26일 오후 울산공장 본관에서 하언태 대표이사와 이상수 노조지부장 등..."
1245,"현대차, ‘탐라는 전기차’ 웹사이트 오픈…전기차 콘텐츠 집약",http://www.thedrive.co.kr/news/newsview.php?ncode=1065570074467094,"현대차는 전기차와 관련해 산재되어 있는 각종 정보들을 한곳으로 모으고, 대다수의 고객들이 렌터카를 통해... 구성됐으며, 현대차는 이를 통해 잠재 고객과 일반 대중들이 전기차에 대해 가지고 있는 막연한 거리감과..."
1246,"LG, 인도네시아에 1.3조 배터리 공장 건설…“현대차에 공급”",https://biz.chosun.com/industry/company/2021/05/24/KKL5WDMRJFHDHJSV4IXQP7AMAU/?utm_source=naver&utm_medium=original&utm_campaign=biz,"LG, 자카르타 인근에 10GWh 배터리 공장 건설 “생산한 배터리는 현대차에 공급” LG그룹이 인도네시아 국영 배터리 코퍼레이션(IBC)과 손잡고 수도 자카르타 인근에 10기가와트시(GWh) 규모의 전기차 배터리 공장을..."
1247,LG·현대차 ‘인도네시아 동행’…배터리 공장 짓는다,https://news.joins.com/article/olink/23661166,"25일 CNBC 인도네시아를 비롯한 현지 매체에 따르면 LG에너지솔루션과 현대차는 배터리 합작법인(JV) 관련... 루훗 장관은 방한 중에 정의선 현대차그룹 회장, 김종현 LG에너지솔루션 사장을 잇따라 만났다...."
1248,"'넥쏘'의 현대차 ""수소발전""…SK는 아마존에 수소지게차 공급",https://news.joins.com/article/olink/23656595,"현대차는 2013년 이미 수소전기차 양산을 시작했고 SK나 한화, 두산 등도 앞다퉈 수소산업에 속속 진출하고... ━ 현대차, 수소전기차에 이어 수소 발전 진출 국내 수소 산업이 성장할 수 있었던 건 현대차의 공이 크다...."
1249,"현대차, 21년형 ‘엑시언트 수소전기트럭’ 출시",http://thepublic.kr/news/newsview.php?ncode=1065573686141018,"엑시언트 수소전기트럭은 현대차가 세계 최초로 양산한 대형 수소전기트럭으로, 지난해 7월 10대를... 현대차 사장은 “엑시언트 수소전기트럭은 현대차가 20년이상 수소연료전지 분야에서 쌓아온 기술 노하우가..."
1250,"현대차, 21년형 ‘엑시언트 수소전기트럭’ 출시",http://thepublic.kr/news/newsview.php?ncode=1065573686141018,"엑시언트 수소전기트럭은 현대차가 세계 최초로 양산한 대형 수소전기트럭으로, 지난해 7월 10대를... 현대차 사장은 “엑시언트 수소전기트럭은 현대차가 20년이상 수소연료전지 분야에서 쌓아온 기술 노하우가..."
1251,"현대차·기아, ‘자율주행 휠체어’ 실증사업 민관 협력",http://www.lawissue.co.kr/view.php?ud=20210527145127366467191f6c6e_12,"현대차·기아와 서울시립미술관, 분당서울대학교병원은 27일 현대차그룹의 창의인재 플랫폼 ‘제로원’(ZER01NE)에서 업무협약(MOU)을 체결하고 ‘자율주행 휠체어’ 개발 및 실증을 위해 협력하기로 했다. 이날 체결식에는..."
1252,"현대차 ""꿈나무들을 미래 모빌리티 세상으로 초대합니다""",https://www.ekn.kr/web/view.php?key=20210523010004386,프로그램 ‘현대차와 함께 꿈을 키우는 미래 자동차 학교’ 2021년 2학기 참여 학교를 모집한다고 밝혔다. ‘미래 자동차 학교’는 청소년들의 진로 탐색에 도움을 주기 위해 현대차가 2016년 민간기업 최초로 교육부와...
1253,"현대차, 제주도 전용 전기차 웹사이트 '탐라는 전기차' 오픈",http://www.dizzotv.com/site/data/html_dir/2021/05/26/2021052680103.html,"현대차는 전기차와 관련해 산재돼 있는 각종 정보들을 한곳으로 모으고, 대다수의 고객들이 렌터카를 통해... 구성됐으며, 현대차는 이를 통해 잠재 고객과 일반 대중들이 전기차에 대해 가지고 있는 막연한 거리감과..."
1254,‘반도체 쇼크'에 코로나 재확산까지... 발목 잡힌 현대차 글로벌 전략,https://biz.chosun.com/industry/car/2021/05/26/PWUU2ANQCFDVRFHRQIREDARV34/?utm_source=naver&utm_medium=original&utm_campaign=biz,현대차 인도 첸나이 공장·기아 美 공장 가동 일시 중단 전 세계 차량용 반도체 수급난이 지속되는 가운데 인도에서는 코로나 신규 확진자가 폭증세를 보이면서 현대차(005380)그룹의 글로벌 생산 계획에 빨간불이 켜졌다....
1255,"[신차드라이브]현대차 스타리아 ""미래에서 온 우주선에 오르다""",http://www.etnews.com/20210527000103,현대차는 별 사이를 유영하는 우주선 외관에서 영감을 받았다고 설명했다. 직접 시승한 모델은 스타리아... 운전석에 앉으면 현대차가 심혈을 기울여 스타리아를 개발했다는 점을 체감할 수 있다. 컬러 LCD 계기판을...
1256,스타리아 창문 깨짐 결함에 현대차 과거 발언 '화제',http://autotimes.hankyung.com/apps/news.sub_view?popup=0&nid=02&c1=02&c2=02&c3=00&nkey=202105310557551,"특히 이는 출시 전부터 안전성 문제가 제기돼 왔던 사안으로 ""안전은 타협의 대상이 아니다""라고 자신했던 현대차 이상엽 디자인담당 전무의 확신이 무색해졌다. 업계에 따르면 현대차 스타리아 동호회를 중심으로 2열..."
1257,"'5월 보릿고개' 현실화…현대차, 반도체 수급난·노조 반발 직면",https://www.hankyung.com/economy/article/2021051835397,"18일 자동차 업계에 따르면 현대차는 이날과 오는 20일 아반떼와 베뉴를 생산하는 울산 3공장의 가동을... 앞서 현대차는 지난달 반도체 수급난으로 그랜저, 쏘나타, 코나 등이 생산 차질을 빚은 바 있다. 차량용 반도체..."
1258,"현대차, 중학교 자유학기제 특화 진로교육 '미래 자동차 학교’ 모집",http://news.khan.co.kr/kh_news/khan_art_view.html?artid=202105231028001&code=920508,현대차가 중학교 자유학기제 특화 진로교육 및 초등학교 창의적 체험활동 프로그램인 ‘현대차와 함께 꿈을 키우는 미래 자동차 학교’ 참여 학교를 모집한다고 23일 밝혔다. 미래 자동차 학교는 청소년의 진로...
1259,"“제주도에선 필수죠” 현대차, 제주도 전용 전기차 웹사이트 오픈",http://moneys.mt.co.kr/news/mwView.php?no=2021052611088038365,현대차에 따르면 전기차와 관련해 산재된 각종 정보를 한곳에 모으고 렌터카를 통해 전기차를 체험하는... 현대차 관계자는 “많은 분들이 전기차를 처음 접하는 제주도에서 ‘탐라는 전기차’를 통해 전기차를 보다 더...
1260,"이산화탄소 배출 ‘0’… 현대차, 21년형 엑시언트 수소전기트럭 출시",http://www.segyebiz.com/newsView/20210525514681?OutUrl=naver,엑시언트 수소전기트럭은 현대차가 세계 최초로 양산한 대형 수소전기트럭이다. 이미 지난해 7월 10대를... 장재훈 현대차 사장은 “엑시언트 수소전기트럭은 현대차가 20년이상 수소연료전지 분야에서 쌓아온...
1261,"“제주도에선 필수죠” 현대차, 제주도 전용 전기차 웹사이트 오픈",http://moneys.mt.co.kr/news/mwView.php?no=2021052611088038365,현대차에 따르면 전기차와 관련해 산재된 각종 정보를 한곳에 모으고 렌터카를 통해 전기차를 체험하는... 현대차 관계자는 “많은 분들이 전기차를 처음 접하는 제주도에서 ‘탐라는 전기차’를 통해 전기차를 보다 더...
1262,"이재명 현대차에서 정의선 만나, “정치핵심은 먹고사는 경제에 달려”",https://www.businesspost.co.kr/BP?command=article_view&num=232891,"<경기도청> 이재명 경기도지사가 현대차를 방문해 정의선 현대차그룹 회장과 미래차산업 발전방향 등을 논의했다. 이 지사는 24일 경기 화성시 현대차·기아기술연구소를 찾아 ""불합리하고 불필요한 규제가 자유로운..."
1263,"반도체 대란에 코로나까지 ‘겹악재’…현대차·기아, 국내외 공장 휴업 속출",http://news.kmib.co.kr/article/view.asp?arcid=0015880408&code=61141411&cp=nv,"현대차는 반도체 부족 여파로 지난달 두 차례에 걸쳐 국내 아산공장의 공장 가동을 중단했다. 지난 17~18일에는 투싼과 수소전기차 넥쏘를 생산하는 울산 5공장 2라인을, 18일에는 아반떼와 베뉴를 생산하는 울산 3공장의..."
1264,현대차 올 2학기 '미래 자동차 학교' 모집,http://www.gjdream.com/news/articleView.html?idxno=607900,사진 제공=현대차. 현대자동차가 6월 18일(금)까지 중학교 자유학기제 특화 진로교육 및 초등학교 창의적 체험활동 프로그램 '현대차와 함께 꿈을 키우는 미래 자동차 학교'(이하 미래 자동차 학교) 2021년 2학기...
1265,"현대차·기아, 지난해 3100여건 특허 출원…'발명의 날' 행사서 포상",http://www.ajunews.com/view/20210524090910168,현대차·기아는 지난 20일 경기 화성시 남양연구소에서 연구개발(R&D) 인재들의 창의적인 연구개발 활동을... 올해는 지난해 현대차∙기아에서 특허로 출원한 3100여건의 사내 발명 아이디어 중 자율주행...
1266,"현대차, 제주도 전용 전기차 웹사이트 '탐라는 전기차' 오픈",http://www.newslock.co.kr/news/articleView.html?idxno=40479,"현대차는 전기차와 관련해 산재돼 있는 각종 정보들을 한곳으로 모으고, 대다수의 고객들이 렌터카를 통해... 구성됐으며, 현대차는 이를 통해 잠재 고객과 일반 대중들이 전기차에 대해 가지고 있는 막연한 거리감과..."
1267,"현대차 사무노조, 정의선 회장과 상견례 요청…첫 공식 행보",https://www.news1.kr/articles/?4313332,"사무노조는 전날 '현대차그룹 인재존중 사무연구직 노동조합 설립에 따른 사측과의 상견례 요청의 건'이라는... 사무노조는 문서에서 ""사무노조는 현대차그룹 최초의 사무연구직 노동자를 가입 대상으로 하는 산업별..."
1268,"""팔고 싶어도 못 만든다""…현대차·기아, 공장 셧다운에 '속앓이'",https://www.news1.kr/articles/?4317408,"25일 업계에 따르면 현대차 인도판매법인(HMI)은 25일부터 29일까지 5일간 첸나이공장의 가동을 멈추기로... 코로나19 확산이 꺾이지 않고, 공장 근로자들이 불안을 호소하자 현대차는 가동 중단을 결정했다. 한국과..."
1269,"현대차, 장애인 단체에 휠체어 전동화키트 전달",https://www.hankyung.com/society/article/2021052028031,"현대차그룹은 한국장애인단체총연맹과 2018년 수동휠체어 전동화키트 보급사업을 시작했다. 2018년 143명... 이날 전달식엔 김동범 장애인단체연맹 사무총장(뒷줄 왼쪽부터)과 최공열 상임대표, 이병훈 현대차그룹..."
1270,"삼성·SK·LG·현대차, ""미국에 44조원 투자""",http://www.inews24.com/view/1369158,"현대차는 미국 내 전기차 생산, 충전인프라 확충 등에 총 74억 달러를 투자한다. 미측의 대표적 화학기업인 듀폰은 극자외선(EUV)용 포토레지스트 등 반도체 소재 원천기술 개발을 위한 R&D 센터를 한국에 설립하겠다고..."
1271,"현대차, 상품성 높인 '21년형 엑시언트 수소전기트럭 출시",http://www.iminju.net/news/articleView.html?idxno=72743,엑시언트 수소전기트럭은 현대차가 처음으로 양산한 대형 수소전기트럭으로 지난해 7월 10대를 스위스로... 현대차는 2025년까지 이미 인도한 물량을 포함해 총 1600대의 수소전기트럭을 스위스로 공급할 계획이며...
1272,"현대차·기아, 지난해 미래 모빌리티 특허 3100여건 출원",http://www.meconomynews.com/news/articleView.html?idxno=53691,사진=현대차그룹 현대자동차·기아가 지난해에만 3100여 건의 특허를 출원한 것으로 나타났다. 자율주행과... 24일 현대차·기아는 이달 20일 경기도 화성시에 위치한 남양연구소에서 '발명의 날' 행사를 개최했다고 밝혔다....
1273,"이재명 지사, ""4차 산업혁명, 위기이자 기회""…현대차·기아기술연구소 방문",http://www.ajunews.com/view/20210524141239448,"com 이재명 경기도지사가 24일 경기 화성시 현대차·기아기술연구소에 도착해 마중나온 현대차그룹 정의선 회장과 악수를 하고 있다.[사진=경기도 북부청 제공] 이재명 경기도지사는 24일 ""4차 산업혁명은 위기이자 기회..."
1274,"[2021 모빌리티포럼] 신재원 현대차 사장 “도심항공, 삶의 패턴 완전히 바꿀 것”",https://biz.chosun.com/industry/car/2021/05/20/RE7KXDJNFBGUHGBFA32WDWBAGQ/?utm_source=naver&utm_medium=original&utm_campaign=biz,"신재원 현대차 UAM사업부장(사장)은 20일 조선비즈 주최로 열린 ’2021 미래모빌리티 포럼'에서 “현재의... 이에 전통적인 비행기 제조업체인 보잉, 에어버스 뿐 아니라 현대차와 GM 등 글로벌 자동차 업체들까지..."
1275,"현대차 노조, 사측의 일방적 해외공장 투자 반대",https://www.news1.kr/photos/view/?4786816,이상수 현대자동차 노조지부장을 비롯한 노조 집행부가 25일 울산 북구 현대차 문화회관 대강당에서 사측의 일방적 해외공장 투자에 반대하는 기자회견을 열고 구호를 외치고 있다. 2021.5.25/뉴스1
1276,반도체 수급난에 현대차 아산공장 또 ‘스톱’…쏘나타·그랜저 생산 중단,http://news.kmib.co.kr/article/view.asp?arcid=0015869594&code=61141111&cp=nv,글로벌 차량용 반도체 부족 사태가 장기화하면서 현대차 아산공장이 다시 멈춰 서게 됐다. 이로써 현대차 아산공장은 올해 들어서만 세 번째 휴업을 하게 됐다. 현대차는 차량용 반도체 수급 차질로 인해 오는 24~26일...
1277,현대차 체코공장 '체코 국가 품질상'…4회 연속 최우수상 받아,http://www.etnews.com/20210521000010,현대차는 19일(현지시각) 체코 산업통상부 청사에서 열린 '2020 체코 국가 품질상' 시상식에서 현대차 체코공장(HMMC)이 엑셀런스 분야 산업 부문에서 4회 연속 최우수상을 받았다고 21일 밝혔다. 이날 시상식은 카렐...
1278,"[비즈 이슈] 현대차‧SK‧포스코‧한화 등 재계, '녹색경영' 뜻 모은다",http://www.paxetv.com/news/articleView.html?idxno=118252,"현대차‧SK‧포스코‧한화 등 국내 대기업들이 지속가능 경영에 속도를 내고 있다. 기업들은 전 세계적인... 정의선 현대차그룹 회장, 최태원 대한상공회의소 회장, 최정우 포스코 회장 등 국내 대기업 최고경영자(CEO)..."
1279,"현대차 체코공장, 체코 국가품질상 4회 연속 최우수상",http://yna.kr/AKR20210521038700003?did=1195m,현대차는 19일(현지시간) 체코 산업통상부 청사에서 열린 '2020 체코 국가 품질상' 시상식에서 현대차 체코공장이 '엑셀런스'(Excellence) 분야 산업 부문에서 체코 현지 기업 중 유일하게 4회 연속 최우수상을 수상했다고...
1280,"현대차 체코공장, 체코 국가품질상 4회 연속 최우수상",http://yna.kr/AKR20210521038700003?did=1195m,현대차는 19일(현지시간) 체코 산업통상부 청사에서 열린 '2020 체코 국가 품질상' 시상식에서 현대차 체코공장이 '엑셀런스'(Excellence) 분야 산업 부문에서 체코 현지 기업 중 유일하게 4회 연속 최우수상을 수상했다고...
1281,현대차 MZ세대가 소통을 제안했다…사무 노조 첫 행보,http://news.kmib.co.kr/article/view.asp?arcid=0015867951&code=61172011&cp=nv,21일 인재존중 노조 측에 따르면 노조는 전날 정의선 현대차그룹 회장을 비롯한 사측에 노조 설립에 따른 상견례 요청 공문을 발송했다. 인재존중은 MZ세대 직원들이 주도해 지난달 말 공식 출범한 현대차그룹 최초의...
1282,車반도체 보릿고개 현실화…현대차·기아 상승세 꺾이나,http://www.inews24.com/view/1367908,상승세를 이어오던 현대차·기아의 상승세가 꺾일 수 있다는 우려다. 차량 출고 지연에 따라 소비자들의 불편도 예상된다. 17일 업계에 따르면 현대차는 이날부터 18일까지 울산 5공장 2라인을 휴업한다. 또한 18일과...
1283,인니선 '합작' 국내선 '결별'···현대차·LG '배터리 파트너십' 향방은?,http://www.sisajournal-e.com/news/articleView.html?idxno=232648,업계는 다각적인 방안모색의 주체가 현대차가 될 것이라 해석했다. 양사가 배터리셀 JV를 설립한다고 알려졌기 때문이다. 지난 25일(현지시간) 로이터통신은 현대차와 LG에너지솔루션이 약 1조3000억원을 투자해 JV를...
1284,"현대차 노사, 올해 임단협 상견례…다음달 본격 교섭",https://www.inthenews.co.kr/news/article.html?no=34903,26일 연합뉴스 보도에 따르면 현대차(대표 정의선·하언태·장재훈) 노사는 이날 오후 울산공장 본관에서 하언태 대표이사와 이상수 노조지부장 등 교섭 대표 60여 명이 참석한 가운데 올해 임단협 교섭 상견례를...
1285,"현대차, 콩고에 팰리세이드 500대 수출... “아프리카 신시장 개척”",https://biz.chosun.com/industry/car/2021/05/16/SVWGO7LIAVC6XFOEXND4EX4LRM/?utm_source=naver&utm_medium=original&utm_campaign=biz,현대차(005380)가 콩고민주공화국(민주콩고) 정부에 처음으로 차량을 수출에 성공했다. 현대자동차는 지난... 현대차는 올해 3월 민주콩고 정부가 대통령 집무실을 비롯한 주요 공직자의 업무용 차량 확보를 위해 진행한...
1286,현대차 미국 투자 반발..노사 갈등 예고,https://www.usmbc.co.kr/article/d0nkfEmPNb8RELr,"투자 계획이 알려지자 현대차 노조는 이례적으로 기자회견까지 열어 단 한번의 협의도 없었다며... 우리는 함께 대단한 일을 할 겁니다."" 이 가운데 현대차는 미국에 74억 달러, 우리 돈 약 8조 4천억 원 규모의 투자 계획을..."
